# t, hp, hx
7.840564289100000472e-01 7.850937662700000486e-01 4.461719416800000171e-02
7.840807116100000362e-01 7.852073413100000288e-01 5.680783766999999984e-02
7.841050016499999664e-01 7.551302371900000532e-01 7.194637058899999715e-02
7.841292988200000424e-01 6.987193368999999876e-01 8.886098028199999888e-02
7.841536027100000084e-01 6.190187880399999898e-01 1.064055387900000038e-01
7.841779129599999454e-01 5.195737270300000432e-01 1.235913659300000023e-01
7.842022281499999581e-01 4.042453329599999812e-01 1.396334360900000071e-01
7.842265471099999496e-01 2.770588599100000105e-01 1.519493737800000077e-01
7.842508697000000195e-01 1.407908088100000010e-01 1.574244370800000070e-01
7.842751955500000260e-01 -1.464241290100000035e-03 1.541784239200000017e-01
7.842995245399999593e-01 -1.454082688899999976e-01 1.424482901699999915e-01
7.843238559599999826e-01 -2.855883478599999803e-01 1.254079425400000114e-01
7.843481893299999452e-01 -4.160468153699999894e-01 1.046886577499999971e-01
7.843725246599999590e-01 -5.311741068499999940e-01 8.091547499300000279e-02
7.843968619000000198e-01 -6.271833659200000133e-01 5.468532490999999940e-02
7.844212010700000182e-01 -7.007487616299999944e-01 2.499993614399999980e-02
7.844455422199999584e-01 -7.478133194299999564e-01 -7.268221465299999975e-03
7.844698853499999514e-01 -7.630558588400000453e-01 -3.963921745900000210e-02
7.844942262299999802e-01 -7.411864364300000396e-01 -7.041683652899999313e-02
7.845185609699999452e-01 -6.810826615399999673e-01 -9.638366496200000133e-02
7.845428906700000482e-01 -5.844363371699999865e-01 -1.129057283900000014e-01
7.845672162500000324e-01 -4.541022407199999944e-01 -1.164801314000000060e-01
7.845915392500000252e-01 -2.959156531800000156e-01 -1.055518801800000017e-01
7.846158609200000189e-01 -1.195779443100000033e-01 -7.916951049499999782e-02
7.846401829500000424e-01 6.198148800500000166e-02 -3.693889518199999777e-02
7.846645067299999887e-01 2.346955992699999993e-01 1.804072087799999877e-02
7.846888318100000426e-01 3.869337491100000026e-01 7.966626557799999508e-02
7.847131579699999637e-01 5.111229070899999671e-01 1.426769529299999895e-01
7.847374857400000181e-01 6.026222275200000533e-01 2.019318816500000058e-01
7.847618163799999769e-01 6.581646413299999665e-01 2.512216037100000188e-01
7.847861509100000355e-01 6.753737745700000294e-01 2.857402760400000186e-01
7.848104898000000107e-01 6.521458572299999590e-01 3.024228329800000004e-01
7.848348335699999456e-01 5.872355203900000431e-01 2.999052755500000167e-01
7.848591804900000302e-01 4.822596696700000019e-01 2.801578544900000245e-01
7.848835293100000499e-01 3.432378830100000222e-01 2.465721422200000124e-01
7.849078799399999973e-01 1.807551640500000001e-01 2.034004073100000032e-01
7.849322332899999477e-01 6.604434548400000063e-03 1.550054908500000106e-01
7.849565897700000461e-01 -1.676497103000000044e-01 1.039850916800000025e-01
7.849809482999999810e-01 -3.294249148100000246e-01 5.277333859399999799e-02
7.850048726499999630e-01 -4.725690503200000170e-01 1.079911106699999986e-03
7.850292326900000228e-01 -5.883146951100000077e-01 -5.167257184400000231e-02
7.850535880300000269e-01 -6.744137036099999705e-01 -1.082153971100000001e-01
7.850779408700000461e-01 -7.265350629300000307e-01 -1.690814472499999888e-01
7.851022926699999793e-01 -7.436288836000000124e-01 -2.335954526800000097e-01
7.851266448599999448e-01 -7.272556458900000242e-01 -2.978901549799999882e-01
7.851509971700000312e-01 -6.817623807099999489e-01 -3.554317375700000170e-01
7.851753473400000516e-01 -6.124341458500000002e-01 -3.997716111999999877e-01
7.851996952899999993e-01 -5.240965969799999957e-01 -4.263640650300000168e-01
7.852240440000000099e-01 -4.226158545099999997e-01 -4.328843808499999724e-01
7.852483947899999706e-01 -3.157074909300000010e-01 -4.204925266299999742e-01
7.852727485499999549e-01 -2.111754817100000015e-01 -3.924789991700000091e-01
7.852971043699999987e-01 -1.151837452299999953e-01 -3.513237001899999767e-01
7.853214605599999620e-01 -3.088130124700000020e-02 -2.964755864699999965e-01
7.853458153600000324e-01 4.134826351700000152e-02 -2.242175274700000109e-01
7.853701699099999711e-01 1.042588139099999978e-01 -1.308472406500000018e-01
7.853945200499999890e-01 1.626204196999999907e-01 -1.479036130999999976e-02
7.854188519100000487e-01 2.207771688100000074e-01 1.219679700199999967e-01
7.854431677100000009e-01 2.802630331100000038e-01 2.715143224000000077e-01
7.854674721500000123e-01 3.399766753899999827e-01 4.210177540500000259e-01
7.854917679899999783e-01 3.976046423499999816e-01 5.539436424900000544e-01
7.855160579700000145e-01 4.482031598199999745e-01 6.534195532100000037e-01
7.855403459699999980e-01 4.863237138700000073e-01 7.046513839000000390e-01
7.855646352299999746e-01 5.068014915399999820e-01 6.974509780700000050e-01
7.855889262099999826e-01 5.035084880900000393e-01 6.320694446800000366e-01
7.856132192400000491e-01 4.711799376099999881e-01 5.176400688200000211e-01
7.856375153200000350e-01 4.068428943599999847e-01 3.688330842499999984e-01
7.856618151900000013e-01 3.088724605200000028e-01 2.032235159299999872e-01
7.856861192499999813e-01 1.776461401899999959e-01 3.863466753300000278e-02
7.857104269700000421e-01 1.734413765099999949e-02 -1.099593424699999988e-01
7.857347375000000023e-01 -1.654189603600000058e-01 -2.327441607200000095e-01
7.857590501700000285e-01 -3.627324489500000082e-01 -3.254192132900000090e-01
7.857833619299999794e-01 -5.628931338999999534e-01 -3.875539316900000197e-01
7.858076731799999992e-01 -7.519288493100000359e-01 -4.210455670100000103e-01
7.858319854799999948e-01 -9.161223849499999794e-01 -4.291433228300000069e-01
7.858562997900000457e-01 -1.043385355499999889e+00 -4.157158068499999803e-01
7.858806174200000383e-01 -1.124445387700000021e+00 -3.851795775399999844e-01
7.859049371799999850e-01 -1.152847167600000056e+00 -3.420783058699999879e-01
7.859292532899999628e-01 -1.126112515300000005e+00 -2.909241690900000177e-01
7.859535530700000328e-01 -1.045531812999999977e+00 -2.369321366000000095e-01
7.859778318100000272e-01 -9.153855081899999746e-01 -1.860018473600000000e-01
7.860018190799999971e-01 -7.392886737099999550e-01 -1.414941907800000009e-01
7.860260677899999493e-01 -5.268336830299999995e-01 -1.057689108300000069e-01
7.860503102200000480e-01 -2.864178058099999813e-01 -7.906314165300000474e-02
7.860745503699999581e-01 -3.229419583200000138e-02 -6.049527376500000303e-02
7.860987897400000257e-01 2.216290223700000117e-01 -4.603608268300000278e-02
7.861230293500000021e-01 4.612759963499999949e-01 -2.986432941300000074e-02
7.861472712599999468e-01 6.734641902700000404e-01 -5.970203912000000140e-03
7.861715163900000469e-01 8.460701099199999797e-01 2.988383929400000028e-02
7.861957675299999782e-01 9.706661259400000130e-01 7.879882293300000118e-02
7.862200271100000526e-01 1.044364332700000064e+00 1.375066016300000027e-01
7.862442975800000289e-01 1.068231334600000082e+00 2.003332213900000103e-01
7.862685781099999494e-01 1.046962816399999996e+00 2.622194242299999978e-01
7.862928523800000180e-01 9.870063279099999809e-01 3.182363630999999748e-01
7.863171181600000503e-01 8.936215366899999957e-01 3.650330994700000109e-01
7.863413774099999864e-01 7.705818138800000217e-01 4.013784856700000070e-01
7.863656320399999844e-01 6.205519701599999660e-01 4.259788153899999874e-01
7.863898843400000116e-01 4.459931173300000218e-01 4.376235479000000206e-01
7.864141359599999825e-01 2.507036431399999876e-01 4.344212064399999851e-01
7.864383856800000183e-01 4.247866761800000307e-02 4.116965611000000247e-01
7.864626312100000405e-01 -1.673097550500000086e-01 3.647920815099999770e-01
7.864868742199999652e-01 -3.668105725499999914e-01 2.919294873200000140e-01
7.865111163300000374e-01 -5.446356406500000302e-01 1.939783810200000069e-01
7.865353584199999970e-01 -6.912598253399999670e-01 7.324802345200000231e-02
7.865596009799999955e-01 -8.001403388300000197e-01 -6.562043509600000435e-02
7.865838442700000543e-01 -8.684791734100000271e-01 -2.152305707699999904e-01
7.866080901999999986e-01 -8.978994123100000335e-01 -3.679454414100000181e-01
7.866323365699999792e-01 -8.937457644199999773e-01 -5.144658547199999488e-01
7.866565830899999723e-01 -8.633107632400000009e-01 -6.429205540000000330e-01
7.866808316700000248e-01 -8.132739134799999992e-01 -7.416275706699999581e-01
7.867050839900000536e-01 -7.495203766100000387e-01 -8.015333128399999563e-01
7.867293421600000114e-01 -6.755069525100000360e-01 -8.170941335800000482e-01
7.867536035600000144e-01 -5.912880971499999694e-01 -7.853314669800000036e-01
7.867778677200000237e-01 -4.941387508199999723e-01 -7.079335181100000485e-01
7.868021331900000304e-01 -3.785110304900000111e-01 -5.944342276199999775e-01
7.868264020999999886e-01 -2.395667605000000033e-01 -4.583489048600000171e-01
7.868506737199999490e-01 -7.658562946999999954e-02 -3.109721348400000251e-01
7.868749464900000046e-01 1.055918262100000032e-01 -1.606032860899999914e-01
7.868992193699999582e-01 2.968813169599999746e-01 -1.330549167000000081e-02
7.869234900099999486e-01 4.852400363900000180e-01 1.256238819499999881e-01
7.869477593899999457e-01 6.595623167999999925e-01 2.509355116900000016e-01
7.869720269800000167e-01 8.111433938300000035e-01 3.588467528000000017e-01
7.869962920399999895e-01 9.339285555099999803e-01 4.455416197100000031e-01
7.870200176199999564e-01 1.027866503600000092e+00 5.106547589300000078e-01
7.870442814000000453e-01 1.088358577099999946e+00 5.516034075600000364e-01
7.870685461399999916e-01 1.114148356100000070e+00 5.678524250800000006e-01
7.870928124599999576e-01 1.100378226199999920e+00 5.574099685500000234e-01
7.871170819299999621e-01 1.042865121499999992e+00 5.204191173100000123e-01
7.871413546300000119e-01 9.412308185200000121e-01 4.574735788100000033e-01
7.871656308800000224e-01 7.978493821600000091e-01 3.708464712299999744e-01
7.871899110600000249e-01 6.166519064900000124e-01 2.649561718099999741e-01
7.872141949900000046e-01 4.059493435500000080e-01 1.447166914599999910e-01
7.872384824100000511e-01 1.772217366899999924e-01 1.728138856299999901e-02
7.872627730800000334e-01 -5.773537336000000159e-02 -1.087341914600000042e-01
7.872870671399999631e-01 -2.870497723900000131e-01 -2.270432315900000053e-01
7.873113650499999894e-01 -4.989776410999999801e-01 -3.342179289200000181e-01
7.873356672700000392e-01 -6.828112235800000152e-01 -4.277170459199999830e-01
7.873599739300000122e-01 -8.295769747500000291e-01 -5.041670414900000230e-01
7.873842849600000138e-01 -9.326953271600000317e-01 -5.597941265300000468e-01
7.874086001900000298e-01 -9.889090680400000055e-01 -5.922307926200000017e-01
7.874329197699999616e-01 -9.975255474299999925e-01 -6.002552323600000017e-01
7.874572436900000305e-01 -9.593933821300000275e-01 -5.828906153399999734e-01
7.874815718300000045e-01 -8.763444672300000349e-01 -5.416337643199999885e-01
7.875059037999999623e-01 -7.510442243099999526e-01 -4.797093136500000243e-01
7.875302392199999835e-01 -5.886402240000000452e-01 -4.007278063299999915e-01
7.875545777300000383e-01 -3.964375480099999738e-01 -3.083443270399999769e-01
7.875789193000000132e-01 -1.839798226200000109e-01 -2.068770564000000090e-01
7.876032640400000284e-01 3.619959483400000261e-02 -1.021637956199999975e-01
7.876276118299999629e-01 2.503647215700000039e-01 2.853051689200000241e-04
7.876519615000000529e-01 4.472005837999999955e-01 9.646131900799999326e-02
7.876763071300000307e-01 6.185509102399999737e-01 1.813631129499999883e-01
7.877006481699999618e-01 7.581862790900000260e-01 2.501072708600000083e-01
7.877249846899999630e-01 8.625250803899999763e-01 2.991059239100000156e-01
7.877493170899999564e-01 9.297544343400000466e-01 3.261270911299999908e-01
7.877736455999999610e-01 9.590655361100000054e-01 3.323525761300000214e-01
7.877979707100000173e-01 9.513323472600000441e-01 3.206734441299999849e-01
7.878222928200000474e-01 9.096652130800000347e-01 2.952972661200000126e-01
7.878466124599999842e-01 8.391811750200000031e-01 2.605231807799999744e-01
7.878709303599999991e-01 7.453563296999999865e-01 2.193994222500000035e-01
7.878952475699999569e-01 6.332805200100000143e-01 1.746316473199999997e-01
7.879195646700000166e-01 5.072253583000000399e-01 1.276739570100000054e-01
7.879438817299999620e-01 3.696246641900000074e-01 7.703250437899999969e-02
7.879681992300000548e-01 2.214075933899999904e-01 1.963755394200000087e-02
7.879925178400000174e-01 6.583164445899999939e-02 -4.714820882199999980e-02
7.880164160799999484e-01 -9.636675427400000216e-02 -1.275405973900000101e-01
7.880407373300000184e-01 -2.572132481000000137e-01 -2.188035775899999924e-01
7.880650600499999880e-01 -4.120944492499999945e-01 -3.159173459799999861e-01
7.880893843999999815e-01 -5.500832116299999575e-01 -4.092624255599999761e-01
7.881137107400000286e-01 -6.614698516600000522e-01 -4.888257953099999775e-01
7.881380382299999487e-01 -7.392123494000000239e-01 -5.467081670700000284e-01
7.881623621400000168e-01 -7.805227719199999692e-01 -5.776244446299999558e-01
7.881866825700000190e-01 -7.853535684000000350e-01 -5.789637473600000028e-01
7.882110012599999882e-01 -7.547433235299999543e-01 -5.520520762899999712e-01
7.882353189399999849e-01 -6.916876647499999864e-01 -4.985514702100000139e-01
7.882596364499999675e-01 -6.000340541499999958e-01 -4.195526379399999728e-01
7.882839559900000070e-01 -4.839244029399999980e-01 -3.192298864199999975e-01
7.883082770799999528e-01 -3.476322482299999961e-01 -2.033207665500000039e-01
7.883325993499999962e-01 -1.953751332900000026e-01 -7.836977462800000238e-02
7.883569247399999647e-01 -3.271266282100000061e-02 4.853721712999999743e-02
7.883812528800000496e-01 1.332465756300000026e-01 1.705052515300000127e-01
7.884055820800000003e-01 2.953080495600000077e-01 2.798321619299999896e-01
7.884299046099999542e-01 4.472662222000000076e-01 3.697112135699999746e-01
7.884542197999999669e-01 5.834067496999999491e-01 4.365898529900000269e-01
7.884785294399999644e-01 6.976267947900000044e-01 4.800004900600000068e-01
7.885028345400000305e-01 7.838092094399999876e-01 5.008259993200000482e-01
7.885271378499999484e-01 8.382631543799999863e-01 5.014429221699999717e-01
7.885514418700000361e-01 8.579189394699999749e-01 4.834605342800000205e-01
7.885757476200000449e-01 8.395822532600000221e-01 4.475087615100000193e-01
7.886000554800000062e-01 7.819346418000000520e-01 3.940285116800000265e-01
7.886243642200000403e-01 6.856639918700000447e-01 3.239946470699999748e-01
7.886486684700000360e-01 5.544939533099999540e-01 2.400340726699999871e-01
7.886729673000000274e-01 3.954549292000000271e-01 1.465169509900000056e-01
7.886972610400000416e-01 2.178068737599999916e-01 4.876354976700000149e-02
7.887215505200000365e-01 3.384852122200000119e-02 -4.738363980699999978e-02
7.887458369900000044e-01 -1.435984404100000000e-01 -1.364477202699999892e-01
7.887701187200000241e-01 -3.040416882399999965e-01 -2.153901142200000118e-01
7.887943943299999816e-01 -4.395357292800000093e-01 -2.828128805499999787e-01
7.888186644300000383e-01 -5.459327400800000341e-01 -3.393142907100000216e-01
7.888429297300000309e-01 -6.223935072499999777e-01 -3.862830728800000224e-01
7.888671912400000430e-01 -6.698613507799999756e-01 -4.235653778599999808e-01
7.888914498700000388e-01 -6.886939794499999934e-01 -4.499959231899999801e-01
7.889157060699999446e-01 -6.786319599700000316e-01 -4.626592437900000077e-01
7.889399604700000346e-01 -6.399599874800000476e-01 -4.571270604300000095e-01
7.889642138000000360e-01 -5.740950049999999916e-01 -4.303115220400000052e-01
7.889884667500000059e-01 -4.846679625800000002e-01 -3.820741156099999869e-01
7.890121266799999811e-01 -3.733529663899999851e-01 -3.124914332600000066e-01
7.890363811699999674e-01 -2.479298293899999950e-01 -2.277720031400000122e-01
7.890606378000000198e-01 -1.101775440300000047e-01 -1.312392803300000133e-01
7.890848969599999485e-01 3.394632534099999849e-02 -3.106627895699999933e-02
7.891091593600000342e-01 1.798159691500000046e-01 6.409907512599999357e-02
7.891334256299999961e-01 3.206401995100000013e-01 1.482798078500000005e-01
7.891576960799999707e-01 4.477428800000000098e-01 2.178079334099999875e-01
7.891819714300000177e-01 5.535989290699999676e-01 2.702607890900000087e-01
7.892062515300000136e-01 6.316843402499999760e-01 3.048083738299999790e-01
7.892305351599999685e-01 6.766247101200000280e-01 3.218970931299999783e-01
7.892548233699999694e-01 6.848883378100000252e-01 3.224104955200000067e-01
